,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,,,,,,,,,,,,storage_fluxes,,,,,,vertical_advection_fluxes,,,,gas_densities_concentrations_and_timelags,,,,,,,,,,,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes_and_spectral_correction_factors_(scf),,,,,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,,,diagnostic_flags_LI-7200,,,,,,,,,diagnostic_flags_LI-7500,,,,diagnostic_flags_LI-7700,,,,,,,,,,,,,,,,AGC_LI-7200,AGC_LI-7500,variances,,,,,,,,covariances,,,,
01-06-2019,21:30,6.895,0,18000,18000,2.21E-02,2,-9999,-41.62852004,2,-9999,-9.674771029,2,-9999,1.655889322,2,-9999,-0.219614339,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.107309397,0.352234057,0.203431655,8.00E-03,-9999,-9999,1.94E-11,5.26E-13,-9999,-9999,15.62188184,401.7164096,406.1354936,0.2,0,423.1312383,10.88081216,11.00050661,0.2,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,297.565385,296.5409492,96206.89661,1.125641213,1011.528767,2.57E-02,-1.42E-02,7.62E-03,1043.472618,2867.425682,6.77E-03,36.39057238,1823.953064,280.7513307,0.65913749,0.378891989,-7.94E-03,0.760318598,3.65E-15,1.24E-15,0.760318598,2.855011302,192.1084197,29.89158027,-0.598141208,-9999,0.140153876,9.36E-02,5.61354781,0.532639981,4.302791241,-0.260860087,1,7.133939211,3,7,14,26,58,257,2.05E-02,1.078081676,-36.34120842,1.162502957,-6.4701506,1.123879609,3.265337719,1.123879609,-0.146870437,1.123879609,-9999,-9999,-9999,-9999,800000099,800000099,800000099,800000199,800000099,810000099,899999999,899999999,89999,89999,89,89,40,28,4,2,26,14,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.100817568,5.84E-02,2.79E-02,0.20265214,2.44E-03,18.15199358,-9999,-9999,-3.19E-02,3.27E-03,-0.146870437,-9999,-9999
01-06-2019,22:00,6.916,0,18000,18000,1.69E-02,2,-9999,-7.742387456,2,-9999,1.056266613,2,-9999,0.714498353,2,-9999,2.40E-02,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.961482004,-0.149621989,3.19E-02,-3.39E-03,-9999,-9999,9.26E-11,2.50E-12,-9999,-9999,15.66619228,402.0110938,406.4205352,0,1,422.7984154,10.84945534,10.96845713,0,1,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,296.9414131,295.9220633,96206.89661,1.128008617,1011.495157,2.57E-02,1.55E-03,7.62E-03,1040.475893,2762.106495,6.75E-03,37.66965157,1721.630603,280.709203,0.489440526,3.51E-02,-2.74E-02,0.491463755,2.91E-14,5.91E-15,0.491463755,2.609414874,217.8973107,4.102689333,-3.198894272,-9999,0.122571484,0.181670258,20.18817991,0.148106467,-7.329955677,-5.54E-02,1,4.509630334,2,4,8,16,33,139,1.64E-02,1.031090485,-7.236397449,1.060762849,1.395952966,1.054623866,1.009020031,1.054623866,3.17E-02,1.054623866,-9999,-9999,-9999,-9999,800000099,800000099,800000099,800000199,800001099,800001199,899999999,899999999,89999,89999,89,89,17,19,1,0,11,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.193412582,0.145632324,2.43E-02,0.251850234,5.08E-03,15.46407278,-9999,-9999,-6.34E-03,1.01E-03,3.17E-02,-9999,-9999
01-06-2019,22:30,6.937,0,18000,18000,5.98E-03,2,-9999,-15.10650673,2,-9999,1.871329801,2,-9999,0.424997162,2,-9999,4.25E-02,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.362108656,1.082115107,-0.230328991,2.46E-02,-9999,-9999,-1.02E-11,-2.82E-13,-9999,-9999,15.57610055,399.8823441,404.3611972,0,1,431.4434248,11.07636712,11.20042717,0,1,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,297.0774399,296.0363551,96206.89661,1.127477223,1011.622526,2.57E-02,2.75E-03,7.77E-03,1062.160163,2781.27325,6.90E-03,38.18970906,1719.113088,281.0116564,0.429196614,0.15112901,-3.47E-02,0.456351614,-2.06E-14,-6.53E-16,0.456351614,1.843729209,202.6017788,19.39822124,-4.366286869,-9999,7.28E-02,6.55E-02,2.171928525,1.376656721,-8.072605229,-0.181820039,1,8.086716948,4,7,15,28,60,253,5.46E-03,1.095604006,-12.52970585,1.195960943,2.323950446,1.162432297,0.950545757,1.162432297,5.27E-02,1.162432297,-9999,-9999,-9999,-9999,800000099,800000099,800000099,800000199,800000199,800101199,899999999,899999999,89999,89999,89,89,30,18,9,4,6,7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,8.28E-02,3.68E-02,1.15E-02,0.215430358,3.99E-03,22.333001,-9999,-9999,-1.10E-02,9.51E-04,5.27E-02,-9999,-9999
01-06-2019,23:00,6.958,0,18000,18000,1.04E-02,2,-9999,-2.312021502,2,-9999,1.800842769,2,-9999,-0.233902126,2,-9999,4.08E-02,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.348289924,0.374380559,-2.92E-02,8.49E-03,-9999,-9999,-5.89E-12,-1.65E-13,-9999,-9999,15.58757915,399.6125095,404.1203626,0,1,435.1095564,11.15472903,11.28056063,0,1,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,296.658358,295.6114081,96206.89661,1.129064833,1011.654361,2.56E-02,2.65E-03,7.84E-03,1069.647895,2710.491271,6.94E-03,39.4632481,1640.843376,281.1148314,0.313635707,3.86E-02,-3.76E-02,0.318228316,-5.06E-15,-3.78E-16,0.318228316,1.544176509,214.9915202,7.008479829,-6.789255561,-9999,9.60E-02,9.66E-02,32.47012399,9.21E-02,-1.283855283,-2.11E-02,1,3.309875572,2,3,6,11,23,90,1.01E-02,1.024935498,-2.11494179,1.040384061,1.835675299,1.04168216,-0.137695888,1.04168216,4.16E-02,1.04168216,-9999,-9999,-9999,-9999,800000099,800000099,800000099,800000199,800000199,800101199,899999999,899999999,89999,89999,89,89,6,3,2,1,6,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.118538058,6.65E-02,8.14E-03,0.218558999,4.75E-03,13.50078988,-9999,-9999,-1.85E-03,-1.38E-04,4.16E-02,-9999,-9999
01-06-2019,23:30,6.979,0,18000,18000,1.42E-02,1,-9999,10.35275768,2,-9999,5.726801614,2,-9999,-0.971197505,2,-9999,0.129792479,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.203903648,-1.577797331,-1.10E-02,-3.58E-02,-9999,-9999,-6.77E-12,-1.84E-13,-9999,-9999,15.62187983,399.5112984,403.8835431,0,1,423.3041567,10.82550853,10.9439827,0,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,295.9320201,294.9183713,96206.89661,1.131857715,1011.455936,2.56E-02,8.41E-03,7.63E-03,1038.18729,2598.476155,6.74E-03,39.95369702,1560.288865,280.6769578,-7.11E-03,-0.177370399,-2.85E-02,0.179783531,-1.31E-14,-4.34E-16,0.179783531,0.898996728,314.2946422,267.7053578,-9.116110657,-9999,0.112032569,5.90E-02,-11.5283625,-0.259360338,1.80777306,8.07E-02,1,0.888264178,1,1,1,2,4,11,1.35E-02,1.05280247,10.22898728,1.046605137,4.845276118,1.050983063,-1.429040223,1.050983063,0.109813547,1.050983063,-9999,-9999,-9999,-9999,800000099,800000099,800000099,800000199,800000099,800100199,899999999,899999999,89999,89999,89,89,0,0,1,4,4,8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.91E-02,3.55E-02,3.32E-03,0.173088921,3.89E-03,100.4253192,-9999,-9999,8.93E-03,-1.43E-03,0.109813547,-9999,-9999
01-07-2019,00:00,7,0,18000,18000,2.25E-02,2,-9999,13.02971155,2,-9999,35.2705907,2,-9999,-2.73941324,2,-9999,0.798500639,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-3.607860795,-0.971600009,0.247626987,-2.20E-02,-9999,-9999,1.81E-11,4.79E-13,-9999,-9999,15.77212679,401.7822136,406.0964961,0,1,417.0411342,10.62378665,10.73786342,0,1,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,294.7790623,293.7881257,96206.89661,1.136298066,1011.316741,2.55E-02,5.17E-02,7.52E-03,1018.907292,2424.430782,6.61E-03,42.0266604,1405.523491,280.4027957,3.25E-02,0.176729491,-2.28E-02,0.181124964,3.67E-14,1.15E-15,0.181124964,1.349718671,142.4118402,79.58815978,-7.22149349,-9999,0.140606331,0.116851342,-18.10688278,-0.165130577,0.369421416,8.06E-02,1,0.559925898,1,1,1,2,4,-9999,2.13E-02,1.052532665,14.51805771,1.046461941,32.53306262,1.050811923,-3.490563358,1.050811923,0.736524985,1.050811923,-9999,-9999,-9999,-9999,800000099,800000099,800000099,800000199,800000099,800100099,899999999,899999999,89999,89999,89,89,4,16,2,0,9,8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.120290954,0.106468655,6.94E-03,0.779040994,3.95E-02,782.7962343,-9999,-9999,1.26E-02,-3.49E-03,0.736524985,-9999,-9999
01-07-2019,01:00,7.041,0,18000,18000,2.00E-03,2,-9999,-4.103254641,2,-9999,-4.766179708,2,-9999,7.73E-02,2,-9999,-0.107899148,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9.34E-12,-2.74E-13,-9999,-9999,15.63403274,398.3485479,403.0536518,0,0,458.1568005,11.67364168,11.81152519,0,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,294.8413607,293.752564,96206.89661,1.135988577,1011.892252,2.55E-02,-6.99E-03,8.26E-03,1119.222184,2419.01962,7.27E-03,46.2675943,1299.797436,281.7822901,0.141890332,-0.377135614,-4.32E-02,0.405250936,2.50E-15,-5.97E-16,0.405250936,1.181636289,291.3821146,290.6178854,-6.116007946,-9999,4.20E-02,6.35E-02,1.531012094,1.952956487,0.860910602,-8.50E-02,1,19.61827344,9,18,37,70,152,657,1.79E-03,1.119001349,-3.543893895,1.243277658,-3.711916562,1.202831593,0.257850313,1.202831593,-8.40E-02,1.202831593,-9999,-9999,-9999,-9999,800000099,800000099,800000099,800000199,800001199,800101199,899999999,899999999,89999,89999,89,89,1,3,1,1,15,20,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.68E-02,9.59E-02,4.38E-03,0.12765402,1.16E-03,70.9279505,-9999,-9999,-3.08E-03,2.58E-04,-8.40E-02,-9999,-9999
01-07-2019,01:30,7.062,0,18000,18000,1.35E-02,2,-9999,-13.78788109,2,-9999,-8.783825459,2,-9999,1.014645018,2,-9999,-0.198727546,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.082933584,-1.14956601,-7.64E-02,-2.60E-02,-9999,-9999,-4.46E-12,-1.28E-13,-9999,-9999,15.64241243,397.6489255,402.2488931,0.1,0,449.8459715,11.43562529,11.56791159,0.2,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,294.1658585,293.1016396,96206.89661,1.138612925,1011.745549,2.54E-02,-1.29E-02,8.11E-03,1096.485348,2323.685003,7.12E-03,47.18734881,1227.199655,281.4794718,-1.65E-02,-0.350417651,-4.05E-02,0.353134017,5.69E-14,-2.85E-16,0.353134017,1.867769013,314.7025731,267.2974269,-6.580039643,-9999,0.10871015,0.112176427,7.909127489,0.378044229,1.569689784,-0.11009815,1,2.559893737,1,2,5,9,19,78,1.30E-02,1.038519348,-13.32171275,1.075599816,-7.345612492,1.071631233,1.616370881,1.071631233,-0.166189043,1.071631233,-9999,-9999,-9999,-9999,800000099,800000099,800000099,800000199,800000099,800100199,899999999,899999999,89999,89999,89,89,21,15,5,5,7,10,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.00E-02,0.177274107,7.11E-03,0.230208124,5.37E-03,223.5997055,-9999,-9999,-1.16E-02,1.62E-03,-0.166189043,-9999,-9999
01-07-2019,02:00,7.083,0,18000,18000,1.08E-02,2,-9999,-21.4181808,2,-9999,10.02680301,2,-9999,1.351689245,2,-9999,0.226905787,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.82828238,2.177929072,-0.186723552,4.93E-02,-9999,-9999,4.28E-11,1.28E-12,-9999,-9999,15.5591455,395.9383453,400.7015403,0,1,467.1275987,11.88713921,12.03014319,0,1,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,294.4679325,293.3606883,96206.89661,1.137415083,1012.000115,2.54E-02,1.47E-02,8.42E-03,1139.613873,2361.187761,7.40E-03,48.26443248,1221.573889,282.0492961,0.422428684,0.186608885,-1.60E-02,0.462086208,-2.10E-14,2.75E-15,0.462086208,2.074969166,198.1664403,23.83355967,-1.979618635,-9999,9.74E-02,0.151500537,3.660400794,0.81685044,-2.136092709,-0.191071759,1,4.960538052,2,5,9,17,37,158,1.01E-02,1.067163936,-18.27395779,1.137607074,10.04272136,1.116960565,2.013550576,1.116960565,0.227266018,1.116960565,-9999,-9999,-9999,-9999,800000099,800000099,800000099,800000199,800000099,800101199,899999999,899999999,89999,89999,89,89,13,26,1,1,25,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.236709962,4.51E-02,2.12E-02,0.409975205,8.26E-03,306.8361493,-9999,-9999,-1.59E-02,2.01E-03,0.227266018,-9999,-9999
01-07-2019,02:30,7.104,0,18000,18000,8.96E-03,2,-9999,-19.80612661,2,-9999,-3.310308861,2,-9999,1.029432003,2,-9999,-7.49E-02,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.844399827,0.49713442,1.98E-02,1.12E-02,-9999,-9999,-5.52E-11,-1.67E-12,-9999,-9999,15.57976548,396.1193968,400.9265407,0.2,0,471.5818852,11.99008625,12.13559306,0.2,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,294.2126749,293.0968393,96206.89661,1.138395103,1012.050414,2.54E-02,-4.85E-03,8.50E-03,1149.445609,2322.93853,7.46E-03,49.48239456,1173.492921,282.1765297,0.411622689,0.531006358,4.22E-03,0.67187705,2.96E-14,-3.55E-15,0.67187705,2.017286655,169.781937,52.21806303,0.35959544,-9999,8.87E-02,8.47E-02,2.990408541,0.999863383,5.983165754,-0.193826512,1,13.14563261,6,12,26,49,107,483,8.10E-03,1.105161284,-16.44803272,1.216842533,-1.75672308,1.165909227,1.692067815,1.165909227,-3.97E-02,1.165909227,-9999,-9999,-9999,-9999,800000099,800000099,800000099,800000199,800000099,800000099,899999999,899999999,89999,89999,89,89,14,23,7,2,27,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.80E-02,7.21E-02,1.93E-02,0.185376694,3.48E-03,49.0915755,-9999,-9999,-1.43E-02,1.69E-03,-3.97E-02,-9999,-9999
01-07-2019,03:00,7.124,0,18000,18000,7.61E-03,2,-9999,-26.68513525,2,-9999,0.236158702,2,-9999,0.499300481,2,-9999,5.34E-03,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.22998446,-0.846558713,-2.28E-03,-1.91E-02,-9999,-9999,2.24E-11,6.69E-13,-9999,-9999,15.60024089,396.0986012,400.8344946,0,1,465.3340369,11.8150843,11.95634957,0,1,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,293.8110936,292.7129954,96206.89661,1.139962634,1011.944933,2.54E-02,3.46E-04,8.39E-03,1132.732038,2268.294924,7.36E-03,49.93759963,1135.562887,281.9596605,0.403428926,0.366435835,-2.20E-02,0.545449521,1.86E-15,1.44E-15,0.545449521,1.825843719,179.7510272,42.24897276,-2.314111621,-9999,8.17E-02,9.24E-02,1.734484137,1.723855489,-112.9966207,-0.283153468,1,8.723523982,4,8,16,30,64,263,6.74E-03,1.128625745,-21.1018803,1.263624175,1.54085629,1.206748877,1.433641491,1.206748877,3.48E-02,1.206748877,-9999,-9999,-9999,-9999,800000099,800000099,800000099,800000199,800000099,800001199,899999999,899999999,89999,89999,89,89,24,22,0,2,15,9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.90E-02,8.89E-02,1.68E-02,0.286734794,1.00E-02,131.3530401,-9999,-9999,-1.83E-02,1.43E-03,3.48E-02,-9999,-9999
01-07-2019,03:30,7.145,0,18000,18000,6.78E-03,2,-9999,-39.32399109,2,-9999,-7.88724064,2,-9999,1.372929764,2,-9999,-0.178389027,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.242305907,0.56053845,-0.148450711,1.27E-02,-9999,-9999,-2.40E-11,-7.26E-13,-9999,-9999,15.54219643,394.7412729,399.5078014,0,1,469.7608154,11.93100235,12.07507004,0.2,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,293.8977959,292.7886303,96206.89661,1.139618672,1012.010534,2.54E-02,-1.16E-02,8.47E-03,1143.803007,2278.964193,7.43E-03,50.18959976,1135.161186,282.103626,0.449207142,0.328038135,-3.38E-02,0.557258179,2.03E-15,-1.55E-15,0.557258179,2.258981477,185.8608283,36.13917169,-3.474560032,-9999,7.71E-02,9.75E-02,0.991049937,3.017002361,4.985772956,-0.441989152,1,8.332732044,4,8,15,27,57,222,5.66E-03,1.198064919,-28.37851632,1.403596236,-4.11518726,1.306068936,2.490728293,1.306068936,-9.31E-02,1.306068936,-9999,-9999,-9999,-9999,800000099,800000099,800000099,800000199,800000099,800101199,899999999,899999999,89999,89999,89,89,23,23,4,1,15,7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.108504747,6.82E-02,1.84E-02,0.243336447,4.28E-03,24.7422815,-9999,-9999,-2.46E-02,2.49E-03,-9.31E-02,-9999,-9999
01-07-2019,04:00,7.166,0,18000,18000,1.72E-02,1,-9999,18.51690024,1,-9999,21.90862026,1,-9999,-2.386905917,1,-9999,0.495477546,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.260456914,-0.617089188,-5.78E-02,-1.40E-02,-9999,-9999,1.21E-11,3.62E-13,-9999,-9999,15.52632718,394.2128363,398.9214822,0,1,464.8861212,11.80344033,11.94442564,0,1,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,293.8043444,292.7073503,96206.89661,1.139989591,1011.938391,2.54E-02,3.21E-02,8.38E-03,1131.619913,2267.500657,7.35E-03,49.90604567,1135.880743,281.9451301,0.105707748,-4.66E-02,-3.99E-02,0.122220875,1.39E-14,7.79E-16,0.122220875,1.420498108,245.7921622,336.2078378,-19.05233073,-9999,0.123001111,6.71E-02,-8.530953177,-0.350488385,0.845187877,0.130498132,1,0.288544435,1,1,1,4,-9999,-9999,1.61E-02,1.069317549,18.79506954,1.056281474,19.32808751,1.061858895,-3.23297468,1.061858895,0.437117137,1.061858895,-9999,-9999,-9999,-9999,800000099,800000099,800000099,800000199,800000099,800101199,899999999,899999999,89999,89999,89,89,5,7,2,4,9,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.32E-02,9.20E-02,8.96E-03,0.248584782,6.22E-03,96.79424739,-9999,-9999,1.63E-02,-3.23E-03,0.437117137,-9999,-9999
01-07-2019,04:30,7.187,0,18000,18000,2.27E-03,1,-9999,4.537719118,1,-9999,4.817317817,1,-9999,-0.692321561,1,-9999,0.108903618,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.315600846,-0.375369036,-7.25E-02,-8.49E-03,-9999,-9999,-1.38E-12,-4.12E-14,-9999,-9999,15.52237037,393.5506984,398.2202235,0,1,462.4946989,11.72598691,11.86511711,0,1,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,293.3856251,292.2973607,96206.89661,1.141621713,1011.886073,2.54E-02,7.06E-03,8.33E-03,1124.222067,2210.387597,7.30E-03,50.86085663,1086.165531,281.8481523,0.110018782,-0.262193297,-3.99E-02,0.287131997,1.21E-14,-8.90E-17,0.287131997,0.949120656,289.236619,292.763381,-7.996068003,-9999,4.46E-02,4.40E-02,-1.661302062,-1.799793107,0.941959673,8.80E-02,1,6.877556515,3,5,9,13,21,48,2.19E-03,1.039097065,4.642275289,1.040836898,4.301484336,1.042918055,-0.904798158,1.042918055,9.72E-02,1.042918055,-9999,-9999,-9999,-9999,800000099,800000099,800000099,800000199,800000199,810111199,899999999,899999999,89999,89999,89,89,0,5,2,3,1,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.51E-02,7.08E-02,2.11E-03,0.446966771,1.04E-02,125.3247136,-9999,-9999,4.02E-03,-9.05E-04,9.72E-02,-9999,-9999
01-07-2019,05:00,7.208,0,18000,18000,3.88E-03,1,-9999,11.88985745,2,-9999,11.91759058,1,-9999,-1.919307934,1,-9999,0.2689084,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-6.330519449,-6.502341111,0.450037992,-0.146718762,-9999,-9999,-7.92E-12,-2.07E-13,-9999,-9999,15.79575801,397.6290941,401.8064232,0,1,412.9943723,10.39637211,10.50559216,0,1,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,291.2955615,290.3372404,96206.89661,1.149901909,1011.109806,2.52E-02,1.74E-02,7.44E-03,997.168676,1954.461994,6.47E-03,51.02011085,957.2933181,280.0881269,0.109568747,-0.27560196,-4.61E-02,0.300142254,1.77E-14,-5.02E-16,0.300142254,1.084524794,290.319133,291.680867,-8.831924975,-9999,5.81E-02,0.115992307,-1.397777584,-2.139109994,0.997672925,0.176096192,1,4.717641105,2,4,6,9,15,34,3.74E-03,1.03813458,12.11870183,1.040645844,10.69548919,1.04243932,-2.477132122,1.04243932,0.241332916,1.04243932,-9999,-9999,-9999,-9999,800000099,800000099,800000099,800000199,800000099,810000099,899999999,899999999,89999,89999,89,89,3,5,1,0,3,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.75E-02,0.180868254,3.60E-03,1.045277829,3.73E-02,765.496315,-9999,-9999,1.04E-02,-2.48E-03,0.241332916,-9999,-9999
01-07-2019,05:30,7.229,0,18000,18000,1.08E-02,2,-9999,2.75738369,2,-9999,4.959091655,2,-9999,-0.729367829,2,-9999,0.111799588,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.925810357,-3.261636668,0.323040013,-7.35E-02,-9999,-9999,-1.86E-11,-4.53E-13,-9999,-9999,15.96467803,400.5468704,404.4833907,0,1,387.8989629,9.732217297,9.827864207,0,1,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,290.3282953,289.4340205,96206.89661,1.15377774,1010.724993,2.51E-02,7.24E-03,6.99E-03,933.6638284,1845.547615,6.06E-03,50.5900699,911.8837866,279.1329074,-0.167087183,-0.381509524,-4.19E-02,0.418601569,-8.17E-15,-1.17E-15,0.418601569,1.220013734,335.651656,246.348344,-5.751247237,-9999,9.68E-02,9.10E-02,-27.89912906,-0.107171804,0.556025958,2.44E-02,1,6.648324894,3,5,10,16,28,75,1.05E-02,1.032680447,2.935711896,1.041351839,4.584940113,1.040450922,-0.86927822,1.040450922,0.103364578,1.040450922,-9999,-9999,-9999,-9999,800000099,800000099,800000099,800000199,800000099,800100099,899999999,899999999,89999,89999,89,89,3,4,4,2,1,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.86E-02,0.128212168,5.23E-03,0.492173795,2.86E-02,856.1413022,-9999,-9999,2.52E-03,-8.69E-04,0.103364578,-9999,-9999
